State,County,Women,White,Citizen,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Production,Drive,Carpool,Transit,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,SelfEmployed,FamilyWork,Unemployment,Minority
Oregon,Benton,49.56471472,82.26307301,77.02872998,27888.28582,23.76579687,18.22958321,49.49413839,18.4923036,18.3573432,7.274079427,64.84711486,8.296239089,2.033632002,9.311164807,7.87458697,19.45704723,46.14717614,64.55154864,6.714280594,0.080619689,8.662915775,14.74353778
Oregon,Clackamas,50.79088327,83.41925236,73.90983931,34046.80887,9.559829549,11.96028508,37.76683785,15.36251778,26.56680113,11.61814127,77.30650861,9.196950734,2.838491364,1.516826298,7.125179618,27.80003569,47.67382741,80.87605036,7.848057457,0.166760049,8.295521495,13.76113194
Oregon,Clatsop,50.4413889,86.3983468,76.61173827,26293.87628,15.80104596,22.23579798,28.7927318,21.91563854,25.85255203,13.63201808,71.55169065,10.89931518,1.061888074,3.150021401,5.997381093,19.02457867,45.05644428,75.04574127,8.886359745,0.304494142,7.557404633,10.2509015
Oregon,Columbia,50.00101237,89.45189617,75.66867116,25885.05143,13.64512341,18.86904979,27.65063881,18.20184252,22.95579785,18.08702343,78.37105428,12.12676709,0.76593371,0.814626739,5.269926502,32.38461601,41.22780376,79.56410739,7.689606998,0.148259734,10.06025836,7.542013404
Oregon,Coos,50.89127838,85.77715173,79.45519713,22667.05848,18.30017682,25.21720112,26.75260534,24.56047153,22.07458542,14.55961131,74.34421505,11.9895675,0.983853445,1.623541219,6.522985265,20.1220008,37.36837913,71.80604062,9.945615293,0.549059339,11.77920669,10.44153086
Oregon,Crook,50.60125978,88.7493892,79.02271426,21495.69493,19.45052014,27.385021,22.2895543,25.10509162,26.12379271,16.73817522,79.93469651,8.846993701,0,1.481136667,5.852896545,21.61808074,38.24203092,74.46177228,9.91113285,0.184672647,13.66050296,8.898339378
Oregon,Curry,51.30271287,87.48584923,83.06025607,24681.5458,16.56446862,20.56260184,31.3994628,21.6997896,24.51309428,7.618967678,76.21777688,8.065449011,0.023041454,1.419200466,7.137720476,13.28487779,35.50004477,66.95548841,13.71476408,0,12.17419196,9.063841884
Oregon,Deschutes,50.70939012,87.89119924,75.76010371,29157.5428,14.63815763,18.29941004,36.67395362,18.96705897,24.60044832,10.46362605,75.61555377,8.86589586,0.487148756,3.132479505,9.344667571,18.83892403,44.77139873,77.1947618,10.86880604,0.238734981,9.554995139,9.959416524
Oregon,Douglas,50.62037054,88.81133272,79.14808665,22590.63579,19.28989029,29.45924026,27.9233138,20.410467,23.48213799,17.02444353,77.2928149,11.14841129,0.215264847,2.183817191,6.234292964,20.32304607,36.90784932,72.08330783,8.259911002,0.319969401,12.02835886,7.700430061
Oregon,Gilliam,50.07966012,90.1,76.20817844,25227,10,1.4,28.1,10.9,23.2,19.7,71.2,8.3,0.7,2.2,7.5,14.2,41.58258099,67.7,7.5,0.4,9.2,9.9
Oregon,Grant,50.60472787,92.24785596,80.89609676,22537.67455,15.93161078,17.98804288,34.62138538,18.36495327,21.3504398,11.75640462,72.3402144,11.55896097,0.799147883,1.465805388,8.364073667,18.7717702,39.55470038,57.69059923,12.53930731,0.59059923,9.042715778,4.971797691
Oregon,Harney,49.75791949,87.79064878,77.96375709,21040.37502,17.78193388,27.82773551,35.60047033,17.04057269,21.72599253,7.794771061,71.19604371,7.118066123,0.430903306,2.014580163,12.18620833,16.19033061,40.13003182,53.38922396,15.93026698,0.896195878,16.04057269,10.10586526
Oregon,Hood River,50.21319618,64.82052398,63.72587806,27719.27153,14.30026375,24.11565783,35.44812519,16.19185019,18.18104532,14.12339004,69.4841048,10.19479538,0.075902237,3.653360587,9.340028133,16.20123082,49.45711899,79.10207921,7.530137588,0,5.204681524,33.55425293
Oregon,Jackson,51.33732956,82.36717027,75.49180997,24605.3353,19.10020637,26.0862706,31.98796571,21.72829965,25.01002529,11.96048483,76.02860105,9.096040564,1.502557076,2.67197823,7.265547626,19.28071491,42.08952645,75.56984637,10.62945485,0.122176682,10.83994999,14.25531548
Oregon,Jefferson,48.71945968,60.59968723,71.68759349,21340.54603,20.34653914,31.19584334,26.63558769,20.88804678,21.77118898,17.22101446,76.22579665,12.59100222,0.369665926,2.98996419,3.927401296,19.60363537,37.02008069,69.46037351,6.805430398,0.120892072,14.11631839,37.60853089
Oregon,Josephine,51.04365236,87.75511635,78.52869594,22469.78278,20.2181683,28.65767483,29.77293458,21.18279322,23.99740196,15.52424079,82.08241916,7.154678752,0.299009699,2.355386109,6.096512367,20.44444484,34.18096368,75.47953218,11.06903452,0.130442758,12.48807323,9.118200674
Oregon,Klamath,50.25920087,79.64871461,75.86248712,22177.32919,19.25007882,24.71977202,30.23894834,18.71608864,24.27445886,14.7303265,77.06751955,10.44492512,0.258855272,2.088489056,6.003463591,18.05201601,39.03625781,72.75182199,7.244628024,0.376797732,12.15197205,16.69279694
Oregon,Lake,46.42948227,85.60578934,78.98495282,20141.21168,18.62371844,19.74164754,29.76745728,23.62741648,15.33386891,10.27220097,70.47959704,11.60408059,0,1.783397093,8.896301964,16.6200204,38.72736547,59.4206835,11.41527672,1.283397093,10.53491456,9.547436878
Oregon,Lane,50.85699882,83.37228617,77.26544558,24960.42053,20.61601944,23.85065647,33.91704195,20.90841875,24.66705932,12.04793536,70.34881589,10.32373859,3.064990198,5.191533076,5.823981124,19.97383185,44.3874979,75.96782586,8.024538173,0.2314667,9.982029071,12.65686159
Oregon,Lincoln,51.34312901,83.24944009,79.21332557,25124.34358,16.95799944,24.58877597,28.25227523,27.30305521,24.54281831,10.57335103,72.24911213,13.07999439,2.141726541,1.424340303,6.388063952,19.37423781,41.97466934,71.84609576,11.33227178,0.179135651,7.91134917,13.12170583
Oregon,Linn,50.57366921,86.40236108,74.13991645,21706.09358,18.85742408,26.5369796,28.01528608,19.31761942,22.96576056,17.87811147,77.9511175,11.12409831,0.516089635,1.946211262,5.770212068,22.97035076,41.09572921,77.64172109,6.601254087,0.121063957,10.6146935,11.38982189
Oregon,Malheur,45.34712448,62.24256162,66.95689175,16867.45825,24.48847501,33.46965729,29.61696507,22.35664626,17.29882164,14.94153056,73.9603319,11.70212432,0.270681811,1.483967792,6.559183005,17.85669209,34.67971588,69.89646493,10.26373605,0.484367124,10.91291283,35.69286112
Oregon,Marion,50.22350499,67.00537866,65.80110685,22490.03635,18.60713329,26.09003307,29.57649686,19.73311339,24.0393013,13.60090454,73.23698582,14.75017525,1.752206435,2.138038848,4.144035897,22.40019365,42.59927798,75.87899301,5.719266594,0.14898487,10.81781172,29.54589632
Oregon,Morrow,48.23277401,61.94694752,59.51445912,20497.35469,16.52847197,25.44021778,27.10710461,15.88896823,16.88718315,18.55872903,76.75089254,11.01815423,0.561210282,0.972242056,6.620278472,18.57829347,43.08282756,77.34378793,7.1651196,0,8.600714031,35.46942164
Oregon,Multnomah,50.58353656,71.30030751,72.91591295,31543.50484,18.19496368,21.49891309,41.42306193,19.28127087,21.84047485,11.5200823,60.98873829,10.05474104,11.00191888,6.114298988,6.761590436,25.71020174,51.35707388,80.27708565,7.719215843,0.118905205,8.963154039,24.39057271
Oregon,Polk,51.89091945,79.68859495,72.32087389,23967.16564,16.64138926,19.15587725,35.36051589,16.86612394,25.86188134,11.45720905,75.99991976,11.94850124,0.534796283,2.172115086,6.025160489,25.20693078,42.30560157,69.68383076,7.022162974,0.155346604,10.87831073,16.90218472
Oregon,Sherman,49.69359331,85,79.1086351,26178,21.6,28.7,35,17.8,15.8,15.1,72.8,11.9,0.6,1.4,7.9,22.5,41.55988858,71.7,10.2,0.7,7.9,11.1
Oregon,Tillamook,49.37082186,85.28209202,77.49508455,22426.34624,17.46730633,22.65309084,26.24006292,18.48803382,20.61052694,19.16819505,76.73092411,10.28202123,0.717027133,2.261183641,4.880385372,19.63513567,38.32874558,73.19655918,10.30128982,0.040424695,7.648458514,12.35519072
Oregon,Umatilla,47.86937371,67.77023118,67.27696839,21214.46983,17.28297323,24.84867601,27.15854726,19.93427637,21.25987125,18.39544294,80.3708658,10.78137298,0.439990617,1.22081889,3.138708332,18.11456905,42.2867419,74.04632907,6.59359509,0.248678621,9.445938127,28.92899606
Oregon,Union,50.80986599,89.74383764,75.83220043,23763.51664,18.78382987,23.17899398,28.72054768,20.07927753,25.57783259,14.41863663,72.47917654,9.980291319,0.859809672,2.83510973,6.053517188,17.81517965,42.81996504,70.02363954,10.03645756,0.390732181,7.055540882,7.931272092
Oregon,Wallowa,50.88231005,93.57829955,81.09960624,24385.47805,15.29785621,22.67242234,34.42447134,19.87474114,21.91471489,10.82186087,67.8490156,10.60495844,0.209858539,3.974872393,8.864853434,19.18124544,42.26338049,65.63677993,13.44009042,0.216887852,9.450007292,3.635277818
Oregon,Wasco,50.43935352,76.03977326,71.46948062,22828.35058,16.13188844,20.55904598,28.05032559,22.69715205,22.10045504,10.71864114,74.28269653,10.96808018,1.584249961,1.626486741,7.191758199,16.18877687,42.78597207,75.0172407,8.072050055,0.107610231,8.862478425,22.00724933
Oregon,Washington,50.78423617,68.23327233,66.58941767,32368.57807,11.82830424,15.11652919,43.56139983,15.90575125,23.53854479,9.709922331,73.35798763,10.44747919,6.237115298,1.87117977,5.356357131,24.55341058,49.68824724,84.39459341,5.949795581,0.093468294,7.633536614,27.9183562
Oregon,Wheeler,51.48367953,95.8,86.5727003,23535,19,37,36.9,16,17.2,11,68.3,4.9,1.1,2.4,9.1,18.8,41.76557864,56.1,12.8,0.4,8.5,2.5
Oregon,Yamhill,49.89171175,78.22343575,70.89271057,25047.04149,16.85546139,24.1637447,31.48174626,19.51410714,21.35702786,16.3091328,73.47871716,12.54490551,0.750350577,1.771847032,5.538870044,24.60084158,43.625827,79.75468013,7.732924574,0.171490027,9.897862914,18.68164737
Pennsylvania,Adams,50.56649012,89.84767656,76.48550119,27869.49493,9.494529661,14.36099227,29.1438482,17.23417414,22.57138562,20.34086492,82.11872414,8.060436094,0.482105201,1.121125709,3.721452927,26.93798186,49.63986361,82.99895349,5.811541069,0.169952932,5.676834337,8.792831664
Pennsylvania,Allegheny,51.94929959,79.6659754,78.05767679,33014.66412,13.19396046,17.38454186,42.86226706,17.68400826,24.57947934,8.721605268,71.72284966,9.012007365,9.423758222,1.45362902,4.159237239,26.4824309,49.91275451,86.13288289,4.448358429,0.099595714,7.32683093,18.0257714
Pennsylvania,Armstrong,50.29935715,97.3977802,80.02912664,24391.20999,13.00416011,19.41616529,27.323444,18.36655144,21.94748525,18.46950676,81.20179909,10.28997926,0.7272187,1.147358743,3.370680651,28.82676562,43.97975845,84.90638432,4.941890878,0.110637109,8.470121655,1.773894879
Pennsylvania,Beaver,51.56757075,89.96424949,79.58594693,27233.20016,12.01058397,17.88132049,32.16084754,18.7129558,25.2596955,15.19743911,82.97897576,8.753604264,1.434976588,0.676943782,3.216519716,24.93739847,47.59902229,85.65927968,4.434428247,0.054211503,6.849886621,7.951490414
Pennsylvania,Bedford,50.07945239,97.10216559,78.86566434,23194.8798,13.75784338,19.86082793,25.74572383,17.174781,22.18287699,21.42900012,81.25607709,10.36558897,0.189997148,1.610538646,4.087299841,27.7331398,45.83587988,81.01218066,7.863704519,0.368355539,7.283310924,1.973976287
Pennsylvania,Berks,50.89874748,74.69006848,73.77845953,27145.53314,14.14040825,18.60970275,30.02540311,16.74402812,23.97789282,19.86735835,78.50506589,10.55151136,2.156116097,1.605752419,3.542850966,24.47505393,47.75838537,86.02185426,4.884935683,0.124118706,9.491254816,23.79116423
Pennsylvania,Blair,51.23054536,95.10766797,78.90753511,23864.65757,15.03128796,20.31212514,29.91794097,19.77062033,25.37292009,16.04760455,82.57042104,9.244094015,0.687758604,1.47247406,2.376007529,19.19132133,45.2779008,82.84734515,4.342770941,0.255032899,6.640861065,3.424050993
Pennsylvania,Bradford,50.71993315,96.2494488,77.32692679,25577.2922,13.62794401,19.87176834,28.23153564,16.02024651,21.01807064,22.18164653,80.42639487,9.161758372,0.271488719,1.121385871,3.555213087,23.04991322,42.88905316,82.65993926,7.227609758,0.188677123,5.593457929,2.724889117
Pennsylvania,Bucks,50.98398776,85.54130019,75.53572312,38795.44531,5.971941467,7.188505753,42.01836133,13.85767344,26.13810477,9.925936548,81.76296468,7.681724688,3.229485798,0.81702871,4.724149873,29.05247733,51.30812678,85.4597276,5.301061152,0.212988543,6.976911917,12.88277993
Pennsylvania,Butler,50.4949578,95.40645924,77.89442716,32630.69769,9.247847737,11.21591056,36.21233772,16.10658999,24.99479709,13.76119335,84.87846756,7.338057543,0.736981003,0.738936317,4.149801418,26.21298604,49.59057701,84.95309914,5.205577197,0.137568305,5.936670462,3.434374098
Pennsylvania,Cambria,50.67975776,93.12964091,79.87714437,23489.10032,14.88655389,22.60288834,31.51610436,20.3754021,23.40800877,14.89387458,82.33002149,8.917212089,1.244356093,1.774050546,2.683680025,23.68211864,41.87220988,81.38940678,4.226861104,0.14727699,8.62547337,5.285777543
Pennsylvania,Cameron,50.17457383,97.27319778,81.92647361,25239.75416,13.08595194,23.40887246,23.61182994,15.21256932,18.65360444,31.26931608,78.52735675,11.55748614,0,1.078743068,2.354343808,15.90147874,46.29287328,80.79537893,5.591312384,0.336229205,4.478743068,1.708687616
Pennsylvania,Carbon,50.7070582,92.81845778,79.34523625,25397.83275,10.86931336,19.55734288,27.29541727,19.03254943,22.54472569,18.8524105,82.71883838,7.483400378,0.426043568,2.664356221,3.694594176,31.89569267,44.82625244,83.75303401,4.851188229,0.081913544,8.758594548,5.824494848
Pennsylvania,Centre,48.36913541,87.33214086,79.27744308,26783.18809,21.7219146,17.04289756,43.2990645,19.74506947,21.00221049,9.086389209,64.76704451,9.256211302,4.515491445,2.94568414,4.436379243,19.90664819,48.41671435,79.48625547,4.690126727,0.112501045,5.590614733,11.22584308
Pennsylvania,Chester,50.78673383,80.94876585,71.46670721,42816.42148,7.090060242,8.190199443,48.94881284,13.26631211,22.7355283,7.622131418,80.04403103,6.642416494,2.863108709,0.934825584,6.423954855,27.96324515,51.24698644,85.8653772,5.561661214,0.11327427,5.855858793,17.27915535
Pennsylvania,Clarion,51.2951792,96.45018503,80.45318599,22136.49159,18.54953617,21.65071729,29.82479343,22.12359457,19.75173366,15.78953718,81.5843666,7.826377554,0.225832615,1.205190855,4.283874892,23.07181274,43.22755614,78.8171719,6.632934557,0.39008719,8.049044457,2.576007502
Pennsylvania,Clearfield,47.95126809,93.41276938,78.87218322,21361.72457,14.94874667,22.76952657,26.66782759,19.31647222,21.95871556,20.21716067,83.12686156,10.45986133,0.214596216,1.035978511,2.366809682,25.38444119,41.93354069,80.24425581,6.26134148,0.15434518,7.762240144,5.65802589
Pennsylvania,Clinton,51.353057,95.378808,78.58332913,21937.37638,17.33843086,25.17490786,24.43519715,21.41072096,22.65177967,19.11418438,79.44115969,10.2455647,0.317786641,0.947420104,4.631784218,22.85979452,45.08759529,79.06020851,5.621987176,0.426541122,6.184207603,3.384937143
Pennsylvania,Columbia,51.9054878,93.63761508,80.90775945,23579.98671,17.50222531,18.22507771,31.14020953,18.8429086,22.6212503,19.03066565,81.90389168,8.425569405,0.478736251,0.657925335,2.915532341,21.87529741,45.0188307,80.04496652,5.095972322,0.136834947,5.750118066,5.62689951
Pennsylvania,Crawford,51.1260204,95.19034611,77.82192047,22726.10801,14.7314427,21.09772163,30.27355255,18.40228639,20.5304764,20.61933297,76.4150968,11.87646291,0.323131791,1.416174164,4.535343416,21.73890066,43.25818898,80.10318056,8.390010648,0.315885646,7.307411012,3.485163093
Pennsylvania,Cumberland,51.40218675,88.70793907,76.5468231,33006.47284,9.411435829,12.4909701,38.60719061,15.25841397,26.55283708,13.23790407,82.7635852,8.265275807,0.691070776,0.986817491,3.757571639,21.63178941,51.03857819,78.88832162,4.880521455,0.197316263,5.56978141,9.217597635
Pennsylvania,Dauphin,51.62563539,68.40411444,74.3103868,29460.52232,13.58455259,17.94436764,36.7019152,19.18841804,25.08807646,12.95752175,79.41049341,9.980334128,2.716517887,1.177874464,3.25841922,21.6210226,48.79598958,79.11079552,3.775114905,0.121342781,7.447755022,28.94869861
Pennsylvania,Delaware,52.01706301,69.15578449,73.54789089,34063.59492,10.65882179,13.24015023,41.22546045,17.78927687,24.97884501,9.325733198,72.91294378,7.195167203,10.85312481,1.035879847,3.970917404,28.32798411,47.93095038,85.30407525,4.758159318,0.142493364,8.320836308,28.83470481
Pennsylvania,Elk,50.40803315,97.58562002,79.81510998,24646.54023,8.812814791,12.20340771,23.67778451,15.56624163,18.30469557,33.84624482,81.57780682,10.23598342,0.734188715,0.412253746,4.079301881,18.26259802,47.64743385,87.08329614,4.941373924,0.217108703,5.202856232,1.796426522
Pennsylvania,Erie,51.13253568,85.78943987,75.89880496,25024.1159,16.74888404,22.51647158,33.21455417,20.41159485,23.07855802,16.092187,78.46090617,10.08557625,1.938410019,1.258015658,3.671284717,18.93412811,46.31056733,85.03218152,4.724792209,0.091849418,8.284045424,11.7945987
Pennsylvania,Fayette,50.81089499,92.40162179,79.85999362,22014.27651,19.13065606,30.16183269,26.54737228,19.18602013,23.71160244,18.57726231,84.33735308,9.05467516,0.585907409,1.242779809,2.669068083,26.06830502,39.82172917,84.61884079,4.834412796,0.152380034,8.453399678,5.522653892
Pennsylvania,Forest,26.77746999,64.1510091,90.80596227,13644.90278,13.85497955,37.66467485,26.0693576,32.95021765,20.44425538,11.73531196,80.30418151,4.896873763,0,0.640627886,2.998285187,22.32618388,16.56773513,66.91640944,8.960862683,0.140799367,4.010579079,34.11276876
Pennsylvania,Franklin,50.97153364,89.19342614,74.91808123,26024.80174,11.72254785,16.88949076,30.67039039,17.28732836,22.9774423,18.6139101,82.44367403,10.4149345,0.293899596,0.965028072,3.405896182,23.55639032,46.80566044,81.11987786,6.404100207,0.299200841,6.884626194,9.732963194
Pennsylvania,Fulton,49.60528107,96.5523479,77.88212876,23434.86076,12.21637403,16.19514087,23.90751327,16.72290731,21.74030216,23.14712127,77.91563904,14.56659861,0.162556145,0.503225806,3.994569212,32.09456921,44.90268137,76.76917109,7.53082891,0.449938751,7.366966109,2.827521437
Pennsylvania,Greene,48.19969424,91.20206389,80.43386578,23231.94844,13.37610575,17.80334757,31.47552586,17.78908219,20.363385,13.15196109,85.1810533,9.204575887,0.053495176,1.090381675,1.924226369,26.66925774,38.82123465,80.42078655,2.838742158,0.061379092,6.26388845,7.410735938
Pennsylvania,Huntingdon,47.10059687,91.21140592,80.38600619,21714.37318,13.7360149,19.65913824,28.34354551,19.81506121,20.95694027,17.91418333,78.18084564,11.12088834,0.340047053,1.038304361,3.330492746,28.63893391,40.47401211,77.99018647,6.7881192,0.16401124,8.112362218,7.383331155
Pennsylvania,Indiana,49.13051349,94.73376938,79.86242684,24627.06257,16.29571592,18.40150727,29.97760212,17.79318651,22.98936946,15.84670005,81.54080854,9.020407892,0.51195559,1.958683401,3.272324866,22.90209015,44.93332529,78.41262656,7.122318228,0.210480903,6.936497918,4.148437821
Pennsylvania,Jefferson,50.30833855,97.45020109,78.49450353,22282.0126,14.61547502,23.15439047,24.98314193,18.27791581,20.44854321,23.42762981,82.089016,9.621362499,0.415256055,0.859837787,2.794032085,22.77496425,44.14156761,82.04675798,7.152495755,0.327256681,6.433684869,1.803402896
Pennsylvania,Juniata,50.12284023,95.18335011,76.21329896,22169.98655,13.22805187,20.47168231,25.91277136,14.62716984,20.39765597,23.95109751,75.85687301,14.48587136,0.156486367,0.921684321,5.196596722,28.90188892,44.91522011,81.62536147,7.164162874,0.180865117,5.654520923,4.126420718
Pennsylvania,Lackawanna,51.72000244,88.02583166,77.50293967,25608.43064,15.38811107,21.09336688,34.51542404,18.21820396,24.82076324,14.39204016,79.28807125,11.17474831,1.268687195,0.881529006,3.127262847,20.51414885,45.71791304,82.67319438,4.37271654,0.199413471,7.023853293,10.8195616
Pennsylvania,Lancaster,51.07220454,83.42755933,73.81859469,27158.02385,10.88209296,14.75270475,32.50960684,16.57452397,23.2305004,17.18616319,78.75986541,9.165004262,1.443202582,1.928396352,4.94903511,22.92899969,48.96136669,84.78605568,6.842836882,0.277492569,6.201350959,15.17601883
Pennsylvania,Lawrence,51.72607164,92.29235885,79.15479689,24449.82606,15.33785021,22.44232521,29.39522667,19.79888854,23.67265763,17.26185258,83.54571006,8.682184114,1.351763083,1.016243467,2.834114309,22.59462439,44.12193535,83.56550436,5.433358381,0.098555438,7.317421099,5.40046881
Pennsylvania,Lebanon,51.11065284,84.73583991,75.50966297,26525.63681,11.24223206,15.47942052,28.68586937,18.55737244,23.51838985,19.23487141,79.66274673,10.34620993,0.623649982,1.300901485,3.862654667,23.06776382,47.93925289,81.12764185,6.381836996,0.254529519,7.02344376,13.9357368
Pennsylvania,Lehigh,51.31686643,68.52598723,72.91398042,28688.0566,13.27067632,18.5024151,33.08561818,17.42384319,25.3922269,16.89358301,78.86356698,10.54870612,2.613947908,0.903605546,4.058533283,24.83081238,47.77719225,87.3311692,4.355697732,0.081197793,8.871514705,29.394982
Pennsylvania,Luzerne,50.80023118,85.66916978,77.44044737,25224.12817,15.88719318,26.13522985,29.88395445,18.99039129,26.19576376,17.17849014,80.29495931,11.19112232,1.25841547,0.961841641,2.960120902,22.04086974,45.99978131,83.92918227,4.712571268,0.229631516,8.014619097,13.11963355
Pennsylvania,Lycoming,50.8880812,90.91430617,78.79749006,24193.80149,15.19115433,21.86851941,29.7048733,19.34960568,24.33881841,16.93698652,81.2039175,9.172258607,1.88360993,1.355085894,2.501692155,20.13143173,46.56768619,83.93077424,4.875988376,0.10076807,7.75316829,7.321105644
Pennsylvania,McKean,48.63119112,93.8467517,78.76130958,23553.68874,16.88478454,23.38230109,30.86675683,19.51077791,18.72689581,20.30148074,82.08262755,9.501324503,0.452861207,1.258499674,2.717440071,20.2802164,42.61962503,81.46015997,6.581937319,0.120539129,9.20124522,4.99497948
Pennsylvania,Mercer,50.802983,90.48990461,78.84842178,23683.50245,13.59341485,20.88955342,29.92816857,20.76920482,23.39704995,17.49693809,81.39665713,8.639008845,0.403544051,1.090484738,4.762996011,20.53327437,43.40530697,82.92065036,5.933448665,0.244942768,7.017703781,7.679874263
Pennsylvania,Mifflin,50.78521693,96.48376647,76.90626674,20768.83717,15.76524692,25.29841885,24.23354472,19.41997429,19.40054847,23.62994322,77.74143332,12.79535726,0.252587038,1.888130691,3.091955008,23.56584467,42.54954472,83.10629888,7.245212641,0.212861275,6.359869309,2.529482592
Pennsylvania,Monroe,50.67577629,68.48085489,74.85004259,25022.08031,12.67641663,16.36744658,31.67433837,21.64148653,23.96282665,14.13049243,78.0632037,9.709591913,4.286280758,0.667876055,5.040724084,38.72868341,45.72703284,81.05013909,4.781302828,0.073482407,11.99153031,29.36970592
Pennsylvania,Montgomery,51.62507255,77.61178005,73.68333313,42409.96845,6.60188748,7.17597597,49.04844062,13.18944221,23.56257888,7.728196861,78.85829207,6.999639792,5.298739581,0.762246453,5.280389968,27.984271,51.66557588,86.20979662,5.575926328,0.109158939,6.395184549,20.20038503
Pennsylvania,Montour,51.62092068,92.53422844,77.93386644,30271.83737,9.895256105,13.68740004,40.50881781,15.952118,22.00561379,13.84508321,82.64634212,6.332364383,0.965582451,0.704830344,4.21075751,20.28892911,45.3371515,84.44730927,5.174821699,0.060611627,6.780068079,6.953636265
Pennsylvania,Northampton,51.01863719,78.85650166,76.54197373,30175.93231,9.77762002,13.26259178,34.88427387,17.50149591,24.59770807,14.8270316,82.60008644,7.767102558,1.848471043,1.303836577,3.562414891,27.52626996,48.34655025,84.71186552,4.624222672,0.11375227,7.388809009,19.03220956
Pennsylvania,Northumberland,49.44471629,93.27271557,79.97149118,23290.62046,13.78591047,20.54633853,27.77316129,21.34263451,21.8192626,18.82516967,83.64046018,8.943748271,0.2510744,1.302879603,3.159891922,23.37143587,43.64934153,81.7239857,5.020107227,0.241278216,7.37002319,5.97145395
Pennsylvania,Perry,49.6880268,96.00433479,77.17669724,27018.71325,9.37294043,12.96860345,28.64562909,14.85670031,24.76607264,16.83437835,78.73801257,13.03618013,0.404293189,0.847216323,4.693918165,32.51673709,50.11931607,76.39925345,6.641900738,0.401679182,6.153904591,2.834873131
Pennsylvania,Philadelphia,52.82185884,35.86292645,71.89472141,22990.51254,26.60617435,32.35710166,32.87371776,25.70863622,24.14229665,11.55154283,49.78948706,8.699485778,27.98373275,2.96970553,2.884876183,33.07935456,41.31775249,82.93350093,3.815555544,0.09419168,14.86612833,61.82840496
Pennsylvania,Pike,50.11830767,81.77389992,76.39850261,28533.28869,9.922324834,14.57607183,31.80391122,20.18507911,24.87699004,10.14751907,80.06623994,9.150037082,2.938234567,0.659390451,4.203051278,44.16278429,42.94391863,78.1465267,7.894847436,0.292749682,11.43960305,16.72988063
Pennsylvania,Potter,49.9568395,96.86574207,77.84427692,22317.62036,14.97750475,20.53119641,28.17370087,15.13989181,19.57949589,22.91725269,77.73992058,12.17794786,0.092075732,1.162260459,4.205098694,24.56739944,40.02992461,79.0226161,8.731386315,0.2779939,6.959210451,2.219779018
Pennsylvania,Schuylkill,49.08376606,92.24806778,79.307871,23681.60427,13.068805,18.593434,27.62197527,16.90589574,22.58843332,22.21875854,82.41293523,9.962229434,0.603651954,0.761123941,2.61981279,25.88409606,43.22492484,81.60131047,5.167873736,0.094008609,9.005031429,6.606205931
Pennsylvania,Snyder,50.48694002,95.46920042,77.64820456,23835.304,11.55732158,21.11954502,26.43987914,19.24427658,21.94536034,19.99425161,77.8571343,8.954914348,0.36806922,1.945729911,7.643727214,23.24413175,48.45178045,81.04428657,7.702582031,0.325206013,4.961916296,3.734198172
Pennsylvania,Somerset,48.1903494,94.96782046,81.07991699,22979.89062,12.53270292,18.54709399,28.15265933,19.02584283,21.62661811,18.47651566,82.40381769,9.697581477,0.102947127,0.971251811,4.52321939,23.00571544,43.27890677,79.63917146,7.204804417,0.506052182,6.95642873,4.251893183
Pennsylvania,Sullivan,48.01755211,93.56464504,86.08368594,25054.22802,12.97070992,19.42802069,25.81222379,18.39511048,17.5609779,17.76220028,73.08782323,12.6438646,0.5,1.359755524,7.248801128,28.87320169,41.24745338,71.31462153,11.79877762,0.579266573,8.731687823,5.391443347
Pennsylvania,Susquehanna,49.68963157,96.56467228,79.31270504,25957.75227,13.01626661,19.12743043,27.59705681,16.57375204,21.75593712,19.5569591,82.29770351,9.2901697,0.155262102,0.710340107,5.287568741,27.62010196,44.9573981,78.35599849,10.15328188,0.2799122,7.737699733,2.647742453
Pennsylvania,Tioga,50.35001419,96.17379387,79.44612619,23979.65417,14.43710387,19.62615883,28.72570003,16.90719421,21.18842588,20.2190403,77.7614204,11.07546826,0.518470343,1.20903888,4.203597105,23.96204711,43.252767,77.12684703,8.778824142,0.302225428,7.401653108,2.621729259
Pennsylvania,Union,50.89037514,93.52813145,76.70437343,27142.52602,12.96724465,19.09039165,30.57702915,20.47310434,20.77905761,17.31038725,79.11482949,9.455057386,0.119169901,2.653752787,4.923975449,22.94688575,45.26188314,78.07412545,9.753494069,0.418812099,6.207607409,5.367087771
Pennsylvania,Venango,50.87003302,96.10731458,79.17114978,23380.18258,15.42755352,24.95242088,27.97582273,19.74071717,22.80049716,20.11504842,79.80368605,11.33713687,0.624427707,0.910449672,3.835957036,21.88591993,43.64449226,77.65142656,6.467786517,0.215569695,8.199775535,2.273515008
Pennsylvania,Warren,49.95361555,97.16809482,79.62013574,24830.42615,12.2308359,19.59627948,30.01001416,15.94342073,21.94704604,21.13475172,81.50745569,9.014042283,0.414449978,1.766644695,2.78122162,20.55277574,45.27366828,79.93853816,7.319300815,0.305058347,6.589497583,2.007328744
